timestamp,equity,drawdown_pct
2024-01-01 09:30:00,10000.0,0.0
2024-01-02 09:30:00,10000.0,0.0
2024-01-03 09:30:00,10000.0,0.0
2024-01-04 09:30:00,10000.0,0.0
2024-01-05 09:30:00,10000.0,0.0
2024-01-06 09:30:00,10000.0,0.0
2024-01-07 09:30:00,10000.0,0.0
2024-01-08 09:30:00,10000.0,0.0
2024-01-09 09:30:00,10000.0,0.0
2024-01-10 09:30:00,10000.0,0.0
2024-01-11 09:30:00,10000.0,0.0
2024-01-12 09:30:00,10000.0,0.0
2024-01-13 09:30:00,10000.0,0.0
2024-01-14 09:30:00,10000.0,0.0
2024-01-15 09:30:00,10000.0,0.0
2024-01-15 09:30:00,9998.015808,-0.019841919999998937
2024-01-16 09:30:00,10028.255808,0.0
2024-01-17 09:30:00,10058.495808,0.0
2024-01-18 09:30:00,10088.735808,0.0
2024-01-19 09:30:00,10118.975808,0.0
2024-01-20 09:30:00,10149.215808,0.0
2024-01-21 09:30:00,10179.455808,0.0
2024-01-22 09:30:00,10209.695808,0.0
2024-01-23 09:30:00,10239.935808,0.0
2024-01-24 09:30:00,10270.175808,0.0
2024-01-25 09:30:00,10098.815808,-1.668520609613313
2024-01-26 09:30:00,10129.055808,-1.374075796152143
2024-01-27 09:30:00,10159.295808,-1.0796309826909556
2024-01-28 09:30:00,10189.535808,-0.7851861692297859
2024-01-29 09:30:00,10219.775808,-0.4907413557686162
2024-01-30 09:30:00,10250.015808,-0.19629654230744648
2024-01-31 09:30:00,10280.255808,0.0
2024-02-01 09:30:00,10310.495808,0.0
2024-02-02 09:30:00,10340.735808,0.0
2024-02-03 09:30:00,10370.975808,0.0
2024-02-04 09:30:00,10401.215808,0.0
2024-02-05 09:30:00,10431.455808,0.0
2024-02-06 09:30:00,10260.095808,-1.642723730551422
2024-02-07 09:30:00,10290.335808,-1.3528313075129388
2024-02-08 09:30:00,10320.575808,-1.0629388844744556
2024-02-09 09:30:00,10350.815808,-0.7730464614359724
2024-02-10 09:30:00,10381.055808,-0.4831540383974893
2024-02-11 09:30:00,10411.295808,-0.19326161535898875
2024-02-12 09:30:00,10441.535808,0.0
2024-02-13 09:30:00,10471.775808,0.0
2024-02-14 09:30:00,10502.015808,0.0
2024-02-15 09:30:00,10532.255808,0.0
2024-02-16 09:30:00,10562.495808,0.0
2024-02-17 09:30:00,10592.735808,0.0
2024-02-18 09:30:00,10421.375808,-1.617712393719683
2024-02-19 09:30:00,10451.615808,-1.3322337360044445
2024-02-20 09:30:00,10481.855808,-1.0467550782892066
2024-02-21 09:30:00,10512.095808,-0.7612764205739684
2024-02-22 09:30:00,10542.335808,-0.4757977628587302
2024-02-23 09:30:00,10572.575808,-0.1903191051434921
2024-02-24 09:30:00,10602.815808,0.0
2024-02-25 09:30:00,10633.055808,0.0
2024-02-26 09:30:00,10663.295808,0.0
2024-02-27 09:30:00,10693.535808,0.0
2024-02-28 09:30:00,10723.775808,0.0
2024-02-29 09:30:00,10754.015808,0.0
2024-03-01 09:30:00,10582.655808,-1.5934512563439276
2024-03-02 09:30:00,10612.895808,-1.3122539758126492
2024-03-03 09:30:00,10643.135808,-1.031056695281354
2024-03-04 09:30:00,10673.375808,-0.7498594147500757
2024-03-05 09:30:00,10703.615808,-0.46866213421879727
2024-03-06 09:30:00,10733.855808,-0.18746485368751892
2024-03-07 09:30:00,10764.095808,0.0
2024-03-08 09:30:00,10794.335808,0.0
2024-03-09 09:30:00,10824.575808,0.0
2024-03-10 09:30:00,10854.815808,0.0
2024-03-11 09:30:00,10693.055808,-1.4902141396151845
2024-03-12 09:30:00,10723.295808,-1.211628113515002
2024-03-13 09:30:00,10551.935808,-2.7902822614159573
2024-03-13 09:30:00,10549.840832,-2.8095822296241355
2024-03-14 09:30:00,10549.840832,-2.8095822296241355
2024-03-15 09:30:00,10549.840832,-2.8095822296241355
2024-03-16 09:30:00,10549.840832,-2.8095822296241355
2024-03-17 09:30:00,10549.840832,-2.8095822296241355
2024-03-18 09:30:00,10549.840832,-2.8095822296241355
2024-03-19 09:30:00,10549.840832,-2.8095822296241355
2024-03-19 09:30:00,10547.80384,-2.8283480201822595
2024-03-20 09:30:00,10575.52384,-2.5729774962571117
2024-03-21 09:30:00,10603.24384,-2.317606972331964
2024-03-22 09:30:00,10630.96384,-2.0622364484067996
2024-03-23 09:30:00,10658.68384,-1.8068659244816518
2024-03-24 09:30:00,10862.40384,0.0
2024-03-25 09:30:00,10705.32384,-1.4460887508303295
2024-03-26 09:30:00,10733.04384,-1.1908966183308516
2024-03-27 09:30:00,10760.76384,-0.9357044858313907
2024-03-28 09:30:00,10788.48384,-0.6805123533319128
2024-03-29 09:30:00,10816.20384,-0.42532022083245175
