timestamp,symbol,cash,equity,return_pct
2024-01-01 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-01 09:30:00,AAPL,11.20284,9997.00284,-0.029971600000011644
2024-01-02 09:30:00,AAPL,11.20284,10061.26284,0.6427926552434515
2024-01-03 09:30:00,AAPL,11.20284,10125.52284,0.6386872206988414
2024-01-04 09:30:00,AAPL,11.20284,10189.78284,0.634633895112513
2024-01-05 09:30:00,AAPL,11.20284,10254.04284,0.6306316926377287
2024-01-06 09:30:00,AAPL,11.20284,10318.30284,0.6266796521400053
2024-01-07 09:30:00,AAPL,11.20284,10382.56284,0.6227768364278852
2024-01-08 09:30:00,AAPL,11.20284,10446.82284,0.6189223315117509
2024-01-09 09:30:00,AAPL,11.20284,10511.08284,0.6151152458903741
2024-01-10 09:30:00,AAPL,11.20284,10575.34284,0.6113547098635541
2024-01-11 09:30:00,AAPL,11.20284,10639.60284,0.6076398748695366
2024-01-12 09:30:00,AAPL,11.20284,10703.86284,0.6039699128468579
2024-01-13 09:30:00,AAPL,11.20284,10339.72284,-3.4019494218406776
2024-01-14 09:30:00,AAPL,11.20284,10403.98284,0.621486678070382
2024-01-15 09:30:00,AAPL,11.20284,10468.24284,0.6176480775510473
2024-01-16 09:30:00,AAPL,11.20284,10532.50284,0.6138566040372773
2024-01-17 09:30:00,AAPL,11.20284,10596.76284,0.6101113949474213
2024-01-18 09:30:00,AAPL,11.20284,10661.02284,0.6064116086229143
2024-01-19 09:30:00,AAPL,11.20284,10725.28284,0.6027564236978922
2024-01-20 09:30:00,AAPL,11.20284,10789.54284,0.5991450384911223
2024-01-21 09:30:00,AAPL,11.20284,10853.80284,0.595576670419895
2024-01-22 09:30:00,AAPL,11.20284,10918.06284,0.5920505554346311
2024-01-23 09:30:00,AAPL,11.20284,10982.32284,0.5885659474735183
2024-01-24 09:30:00,AAPL,11.20284,11046.58284,0.5851221179361987
2024-01-25 09:30:00,AAPL,11.20284,10682.44284,-3.2964040126638783
2024-01-26 09:30:00,AAPL,11.20284,10746.70284,0.6015478010271247
2024-01-27 09:30:00,AAPL,11.20284,10810.96284,0.5979508408925138
2024-01-28 09:30:00,AAPL,11.20284,10875.22284,0.5943966411783519
2024-01-29 09:30:00,AAPL,11.20284,10939.48284,0.5908844438906158
2024-01-30 09:30:00,AAPL,11.20284,11003.74284,0.5874135088455468
2024-01-31 09:30:00,AAPL,11.20284,11068.00284,0.583983113149511
