timestamp,equity,drawdown_pct
2024-01-01 09:30:00,10000.0,0.0
2024-01-01 09:30:00,9997.00284,-0.02997160000000804
2024-01-02 09:30:00,10061.26284,0.0
2024-01-03 09:30:00,10125.52284,0.0
2024-01-04 09:30:00,10189.78284,0.0
2024-01-05 09:30:00,10254.04284,0.0
2024-01-06 09:30:00,10318.30284,0.0
2024-01-07 09:30:00,10382.56284,0.0
2024-01-08 09:30:00,10446.82284,0.0
2024-01-09 09:30:00,10511.08284,0.0
2024-01-10 09:30:00,10575.34284,0.0
2024-01-11 09:30:00,10639.60284,0.0
2024-01-12 09:30:00,10703.86284,0.0
2024-01-13 09:30:00,10339.72284,-3.4019494218406803
2024-01-14 09:30:00,10403.98284,-2.801605406221734
2024-01-15 09:30:00,10468.24284,-2.201261390602787
2024-01-16 09:30:00,10532.50284,-1.6009173749838574
2024-01-17 09:30:00,10596.76284,-1.000573359364911
2024-01-18 09:30:00,10661.02284,-0.40022934374596436
2024-01-19 09:30:00,10725.28284,0.0
2024-01-20 09:30:00,10789.54284,0.0
2024-01-21 09:30:00,10853.80284,0.0
2024-01-22 09:30:00,10918.06284,0.0
2024-01-23 09:30:00,10982.32284,0.0
2024-01-24 09:30:00,11046.58284,0.0
2024-01-25 09:30:00,10682.44284,-3.296404012663879
2024-01-26 09:30:00,10746.70284,-2.7146856574878973
2024-01-27 09:30:00,10810.96284,-2.132967302311916
2024-01-28 09:30:00,10875.22284,-1.551248947135934
2024-01-29 09:30:00,10939.48284,-0.9695305919599526
2024-01-30 09:30:00,11003.74284,-0.3878122367839712
2024-01-31 09:30:00,11068.00284,0.0
2024-02-01 09:30:00,11132.26284,0.0
2024-02-02 09:30:00,11196.52284,0.0
2024-02-03 09:30:00,11260.78284,0.0
2024-02-04 09:30:00,11325.04284,0.0
2024-02-05 09:30:00,11389.30284,0.0
2024-02-06 09:30:00,11025.16284,-3.1972106204878066
2024-02-07 09:30:00,11089.42284,-2.632996981578207
2024-02-08 09:30:00,11153.68284,-2.068783342668591
2024-02-09 09:30:00,11217.94284,-1.5045697037589754
2024-02-10 09:30:00,11282.20284,-0.9403560648493597
2024-02-11 09:30:00,11346.46284,-0.37614242593974384
2024-02-12 09:30:00,11410.72284,0.0
2024-02-13 09:30:00,11474.98284,0.0
2024-02-14 09:30:00,11539.24284,0.0
2024-02-15 09:30:00,11603.50284,0.0
2024-02-16 09:30:00,11667.76284,0.0
2024-02-17 09:30:00,11732.02284,0.0
2024-02-18 09:30:00,11367.88284,-3.103812573211794
2024-02-19 09:30:00,11432.14284,-2.5560809426450044
2024-02-20 09:30:00,11496.40284,-2.0083493120782143
2024-02-21 09:30:00,11560.66284,-1.4606176815114245
