timestamp,symbol,cash,equity,return_pct
2024-01-01 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-02 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-03 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-04 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-05 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-06 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-07 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-08 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-09 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-10 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-11 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-12 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-12 09:30:00,AAPL,38.15823,9997.00823,-0.029917700000003933
2024-01-13 09:30:00,AAPL,38.15823,9657.85823,-3.3925149624489226
2024-01-14 09:30:00,AAPL,38.15823,9717.70823,0.619702614955453
2024-01-15 09:30:00,AAPL,38.15823,9777.55823,0.6158859535958738
2024-01-16 09:30:00,AAPL,38.15823,9837.40823,0.6121160170272644
2024-01-17 09:30:00,AAPL,38.15823,9897.25823,0.6083919524401127
2024-01-18 09:30:00,AAPL,38.15823,9957.10823,0.6047129276528951
2024-01-19 09:30:00,AAPL,38.15823,10016.95823,0.601078130492505
2024-01-20 09:30:00,AAPL,38.15823,10076.80823,0.5974867681963092
2024-01-21 09:30:00,AAPL,38.15823,10136.65823,0.5939380668356531
2024-01-22 09:30:00,AAPL,38.15823,10196.50823,0.5904312707601278
2024-01-23 09:30:00,AAPL,38.15823,10256.35823,0.5869656420607772
2024-01-24 09:30:00,AAPL,38.15823,10316.20823,0.5835404600527561
2024-01-25 09:30:00,AAPL,38.15823,9977.05823,-3.287545117727808
2024-01-26 09:30:00,AAPL,38.15823,10036.90823,0.5998762222318765
2024-01-27 09:30:00,AAPL,38.15823,10096.75823,0.596299165325731
2024-01-28 09:30:00,AAPL,38.15823,10156.60823,0.5927645154676586
2024-01-29 09:30:00,AAPL,38.15823,10216.45823,0.589271522979673
2024-01-30 09:30:00,AAPL,38.15823,10276.30823,0.5858194557508689
2024-01-31 09:30:00,AAPL,38.15823,10336.15823,0.5824075987257427
2024-02-01 09:30:00,AAPL,38.15823,10396.00823,0.5790352534105869
2024-02-02 09:30:00,AAPL,38.15823,10455.85823,0.5757017373965612
2024-02-03 09:30:00,AAPL,38.15823,10515.70823,0.572406383899482
2024-02-04 09:30:00,AAPL,38.15823,10575.55823,0.5691485413151343
2024-02-05 09:30:00,AAPL,38.15823,10635.40823,0.5659275727896818
2024-02-06 09:30:00,AAPL,38.15823,10296.25823,-3.1888761828938295
2024-02-07 09:30:00,AAPL,38.15823,10356.10823,0.58127912745638
2024-02-08 09:30:00,AAPL,38.15823,10415.95823,0.5779198002838992
2024-02-09 09:30:00,AAPL,38.15823,10475.80823,0.5745990784373545
2024-02-10 09:30:00,AAPL,38.15823,10535.65823,0.571316300241187
2024-02-11 09:30:00,AAPL,38.15823,10595.50823,0.5680708190550332
2024-02-12 09:30:00,AAPL,38.15823,10655.35823,0.5648620028489315
2024-02-13 09:30:00,AAPL,38.15823,10715.20823,0.561689233793139
2024-02-14 09:30:00,AAPL,38.15823,10775.05823,0.5585519078615375
2024-02-15 09:30:00,AAPL,38.15823,10834.90823,0.5554494344481853
2024-02-16 09:30:00,AAPL,38.15823,10894.75823,0.5523812359968572
2024-02-17 09:30:00,AAPL,38.15823,10954.60823,0.5493467476423319
2024-02-18 09:30:00,AAPL,38.15823,10615.45823,-3.0959573622287295
2024-02-19 09:30:00,AAPL,38.15823,10675.30823,0.5638004380334793
2024-02-20 09:30:00,AAPL,38.15823,10735.15823,0.5606395497959271
2024-02-21 09:30:00,AAPL,38.15823,10795.00823,0.5575139063413781
2024-02-22 09:30:00,AAPL,38.15823,10854.85823,0.5544229214543117
2024-02-23 09:30:00,AAPL,38.15823,10914.70823,0.5513660218480876
2024-02-24 09:30:00,AAPL,38.15823,10974.55823,0.5483426468102737
2024-02-25 09:30:00,AAPL,38.15823,11034.40823,0.5453522478598982
2024-02-26 09:30:00,AAPL,38.15823,11094.25823,0.5423942884157817
2024-02-27 09:30:00,AAPL,38.15823,11154.10823,0.5394682434753495
2024-02-28 09:30:00,AAPL,38.15823,11213.95823,0.5365735993042353
2024-02-29 09:30:00,AAPL,38.15823,11273.80823,0.5337098531354112
2024-03-01 09:30:00,AAPL,38.15823,10934.65823,-3.008300239643169
2024-03-02 09:30:00,AAPL,38.15823,10994.50823,0.5473422098899894
2024-03-03 09:30:00,AAPL,38.15823,11054.35823,0.5443626831502346
2024-03-04 09:30:00,AAPL,38.15823,11114.20823,0.5414154196448528
2024-03-05 09:30:00,AAPL,38.15823,11174.05823,0.5384998981614375
2024-03-06 09:30:00,AAPL,38.15823,11233.90823,0.535615608654294
2024-03-07 09:30:00,AAPL,38.15823,11293.75823,0.5327620519470777
2024-03-08 09:30:00,AAPL,38.15823,11353.60823,0.5299387394447574
2024-03-09 09:30:00,AAPL,38.15823,11413.45823,0.5271451928547055
2024-03-10 09:30:00,AAPL,38.15823,11473.30823,0.5243809439166025
2024-03-11 09:30:00,AAPL,38.15823,11153.15823,-2.7903896032609343
2024-03-12 09:30:00,AAPL,38.15823,11213.00823,0.5366193033917055
2024-03-13 09:30:00,AAPL,38.15823,10873.85823,-3.0246120670153087
2024-03-13 09:30:00,AAPL,10870.69109,10870.69109,-0.029126184404926203
2024-03-14 09:30:00,AAPL,10870.69109,10870.69109,0.0
2024-03-15 09:30:00,AAPL,10870.69109,10870.69109,0.0
2024-03-16 09:30:00,AAPL,10870.69109,10870.69109,0.0
2024-03-17 09:30:00,AAPL,10870.69109,10870.69109,0.0
2024-03-18 09:30:00,AAPL,10870.69109,10870.69109,0.0
2024-03-19 09:30:00,AAPL,10870.69109,10870.69109,0.0
2024-03-19 09:30:00,AAPL,26.242834,10867.522834,-0.02914493635933768
2024-03-20 09:30:00,AAPL,26.242834,10925.482834,0.5333322127345053
2024-03-21 09:30:00,AAPL,26.242834,10983.442834,0.5305028700391068
2024-03-22 09:30:00,AAPL,26.242834,11041.402834,0.5277033884182547
2024-03-23 09:30:00,AAPL,26.242834,11099.362834,0.5249332976197785
2024-03-24 09:30:00,AAPL,26.242834,11525.322834,3.8376977703187043
2024-03-25 09:30:00,AAPL,26.242834,11196.882834,-2.849724946802301
2024-03-26 09:30:00,AAPL,26.242834,11254.842834,0.517644069865586
2024-03-27 09:30:00,AAPL,26.242834,11312.802834,0.5149783151561005
2024-03-28 09:30:00,AAPL,26.242834,11370.762834,0.5123398758953401
2024-03-29 09:30:00,AAPL,26.242834,11428.722834,0.5097283343795889
2024-03-30 09:30:00,AAPL,26.242834,11486.682834,0.507143281378486
2024-03-31 09:30:00,AAPL,26.242834,11544.642834,0.5045843159214192
2024-04-01 09:30:00,AAPL,26.242834,11602.602834,0.5020510450899573
2024-04-02 09:30:00,AAPL,26.242834,11660.562834,0.499543083816989
2024-04-03 09:30:00,AAPL,26.242834,11718.522834,0.49706005469134507
2024-04-04 09:30:00,AAPL,26.242834,11776.482834,0.4946015877686838
2024-04-05 09:30:00,AAPL,26.242834,11834.442834,0.49216732038757094
2024-04-06 09:30:00,AAPL,26.242834,11506.002834,-2.7752890829503274
2024-04-07 09:30:00,AAPL,26.242834,11563.962834,0.5037370565278199
2024-04-08 09:30:00,AAPL,26.242834,11621.922834,0.5012122646190775
2024-04-09 09:30:00,AAPL,26.242834,11679.882834,0.49871265562386746
2024-04-10 09:30:00,AAPL,26.242834,11737.842834,0.49623785464079084
2024-04-11 09:30:00,AAPL,26.242834,11795.802834,0.49378749417323675
2024-04-12 09:30:00,AAPL,26.242834,11853.762834,0.49136121394752763
2024-04-13 09:30:00,AAPL,26.242834,11911.722834,0.48895866073643823
2024-04-14 09:30:00,AAPL,26.242834,11969.682834,0.48657948818757735
2024-04-15 09:30:00,AAPL,26.242834,12027.642834,0.4842233566570764
2024-04-16 09:30:00,AAPL,26.242834,12085.602834,0.4818899330478743
2024-04-17 09:30:00,AAPL,26.242834,12143.562834,0.4795788906527987
2024-04-18 09:30:00,AAPL,26.242834,11815.122834,-2.704642817678038
2024-04-19 09:30:00,AAPL,26.242834,11873.082834,0.4905577437858799
2024-04-20 09:30:00,AAPL,26.242834,11931.042834,0.48816302227778774
2024-04-21 09:30:00,AAPL,26.242834,11989.002834,0.4857915674800095
2024-04-22 09:30:00,AAPL,26.242834,12046.962834,0.4834430419486502
2024-04-23 09:30:00,AAPL,26.242834,12104.922834,0.4811171147338644
2024-04-24 09:30:00,AAPL,26.242834,12162.882834,0.47881346122424784
2024-04-25 09:30:00,AAPL,26.242834,12220.842834,0.476531762996002
2024-04-26 09:30:00,AAPL,26.242834,12278.802834,0.4742717076660963
2024-04-27 09:30:00,AAPL,26.242834,12336.762834,0.4720329887495822
2024-04-28 09:30:00,AAPL,26.242834,12394.722834,0.4698153055213483
2024-04-29 09:30:00,AAPL,26.242834,12452.682834,0.4676183628810948
2024-04-30 09:30:00,AAPL,26.242834,12124.242834,-2.637503936928731
2024-05-01 09:30:00,AAPL,26.242834,12182.202834,0.47805047122169153
2024-05-02 09:30:00,AAPL,26.242834,12240.162834,0.4757760217079632
2024-05-03 09:30:00,AAPL,26.242834,12298.122834,0.47352311228248123
2024-05-04 09:30:00,AAPL,26.242834,12356.082834,0.4712914383954825
2024-05-05 09:30:00,AAPL,26.242834,12414.042834,0.46908070121147727
2024-05-06 09:30:00,AAPL,26.242834,12472.002834,0.46689060747606703
2024-05-07 09:30:00,AAPL,26.242834,12529.962834,0.46472086938589285
2024-05-08 09:30:00,AAPL,26.242834,12587.922834,0.4625712044630026
2024-05-09 09:30:00,AAPL,26.242834,12645.882834,0.4604413354318382
2024-05-10 09:30:00,AAPL,26.242834,12703.842834,0.45833099010033074
2024-05-11 09:30:00,AAPL,26.242834,12761.802834,0.4562399012437268
2024-05-12 09:30:00,AAPL,26.242834,12433.362834,-2.573617570120823
2024-05-13 09:30:00,AAPL,26.242834,12491.322834,0.4661651137655598
2024-05-14 09:30:00,AAPL,26.242834,12549.282834,0.464002097858196
2024-05-15 09:30:00,AAPL,26.242834,12607.242834,0.4618590621208174
2024-05-16 09:30:00,AAPL,26.242834,12665.202834,0.4597357309854333
2024-05-17 09:30:00,AAPL,26.242834,12723.162834,0.457631833928529
2024-05-18 09:30:00,AAPL,26.242834,12781.122834,0.45554710535584686
2024-05-19 09:30:00,AAPL,26.242834,12839.082834,0.45348128449103076
