timestamp,symbol,cash,equity,return_pct
2024-01-01 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-02 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-03 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-04 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-05 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-06 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-07 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-08 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-09 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-10 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-11 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-12 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-13 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-14 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-15 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-16 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-17 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-18 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-19 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-20 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-21 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-22 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-23 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-24 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-25 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-26 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-27 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-28 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-29 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-30 09:30:00,AAPL,10000.0,10000.0,0.0
2024-01-31 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-01 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-02 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-03 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-04 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-05 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-06 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-07 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-08 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-09 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-10 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-11 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-12 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-13 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-14 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-15 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-16 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-17 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-18 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-19 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-20 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-21 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-22 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-23 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-24 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-25 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-26 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-27 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-28 09:30:00,AAPL,10000.0,10000.0,0.0
2024-02-29 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-01 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-02 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-03 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-04 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-05 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-06 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-07 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-08 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-09 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-10 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-11 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-12 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-13 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-14 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-15 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-16 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-17 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-18 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-19 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-20 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-21 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-22 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-23 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-24 09:30:00,AAPL,10000.0,10000.0,0.0
2024-03-24 09:30:00,AAPL,-2.19984,9997.00016,-0.02999840000000864
2024-03-25 09:30:00,AAPL,-2.19984,9711.40016,-2.8568570113937097
2024-03-26 09:30:00,AAPL,-2.19984,9761.80016,0.5189776877652763
2024-03-27 09:30:00,AAPL,-2.19984,9812.20016,0.5162982152258966
2024-03-28 09:30:00,AAPL,-2.19984,9862.60016,0.5136462687080012
2024-03-29 09:30:00,AAPL,-2.19984,9913.00016,0.5110214262199042
2024-03-30 09:30:00,AAPL,-2.19984,9963.40016,0.5084232743520767
2024-03-31 09:30:00,AAPL,-2.19984,10013.80016,0.5058514080598986
2024-04-01 09:30:00,AAPL,-2.19984,10064.20016,0.5033054304530937
2024-04-02 09:30:00,AAPL,-2.19984,10114.60016,0.500784952591804
2024-04-03 09:30:00,AAPL,-2.19984,10165.00016,0.4982895932882814
2024-04-04 09:30:00,AAPL,-2.19984,10215.40016,0.4958189789147971
2024-04-05 09:30:00,AAPL,-2.19984,10265.80016,0.4933727432171464
2024-04-06 09:30:00,AAPL,-2.19984,9980.20016,-2.7820529870903
2024-04-07 09:30:00,AAPL,-2.19984,10030.60016,0.504999891705582
2024-04-08 09:30:00,AAPL,-2.19984,10081.00016,0.5024624568426672
2024-04-09 09:30:00,AAPL,-2.19984,10131.40016,0.49995039381092177
2024-04-10 09:30:00,AAPL,-2.19984,10181.80016,0.4974633239637205
2024-04-11 09:30:00,AAPL,-2.19984,10232.20016,0.4950008761515523
2024-04-12 09:30:00,AAPL,-2.19984,10282.60016,0.49256268653758983
2024-04-13 09:30:00,AAPL,-2.19984,10333.00016,0.4901483984183219
2024-04-14 09:30:00,AAPL,-2.19984,10383.40016,0.487757662049626
2024-04-15 09:30:00,AAPL,-2.19984,10433.80016,0.48539013447788104
2024-04-16 09:30:00,AAPL,-2.19984,10484.20016,0.4830454793759431
2024-04-17 09:30:00,AAPL,-2.19984,10534.60016,0.48072336688389505
2024-04-18 09:30:00,AAPL,-2.19984,10249.00016,-2.7110663495746756
2024-04-19 09:30:00,AAPL,-2.19984,10299.40016,0.49175528552241055
2024-04-20 09:30:00,AAPL,-2.19984,10349.80016,0.4893488865083784
2024-04-21 09:30:00,AAPL,-2.19984,10400.20016,0.4869659241806934
2024-04-22 09:30:00,AAPL,-2.19984,10450.60016,0.4846060578126421
2024-04-23 09:30:00,AAPL,-2.19984,10501.00016,0.4822689532502311
2024-04-24 09:30:00,AAPL,-2.19984,10551.40016,0.4799542827547132
2024-04-25 09:30:00,AAPL,-2.19984,10601.80016,0.4776617248492432
2024-04-26 09:30:00,AAPL,-2.19984,10652.20016,0.47539096416999715
2024-04-27 09:30:00,AAPL,-2.19984,10702.60016,0.47314169132173234
2024-04-28 09:30:00,AAPL,-2.19984,10753.00016,0.4709136027370775
2024-04-29 09:30:00,AAPL,-2.19984,10803.40016,0.4687064005400199
2024-04-30 09:30:00,AAPL,-2.19984,10517.80016,-2.643612157008157
2024-05-01 09:30:00,AAPL,-2.19984,10568.20016,0.4791876555296781
2024-05-02 09:30:00,AAPL,-2.19984,10618.60016,0.4769023981090026
2024-05-03 09:30:00,AAPL,-2.19984,10669.00016,0.47463883412670604
2024-05-04 09:30:00,AAPL,-2.19984,10719.40016,0.47239665614551285
2024-05-05 09:30:00,AAPL,-2.19984,10769.80016,0.4701755625102111
2024-05-06 09:30:00,AAPL,-2.19984,10820.20016,0.46797525721220534
2024-05-07 09:30:00,AAPL,-2.19984,10870.60016,0.4657954497581107
2024-05-08 09:30:00,AAPL,-2.19984,10921.00016,0.4636358550418773
2024-05-09 09:30:00,AAPL,-2.19984,10971.40016,0.4614961932204453
2024-05-10 09:30:00,AAPL,-2.19984,11021.80016,0.4593761895929305
2024-05-11 09:30:00,AAPL,-2.19984,11072.20016,0.4572755744829182
2024-05-12 09:30:00,AAPL,-2.19984,10786.60016,-2.579433137704412
2024-05-13 09:30:00,AAPL,-2.19984,10837.00016,0.46724639137825097
2024-05-14 09:30:00,AAPL,-2.19984,10887.40016,0.46507335291945395
2024-05-15 09:30:00,AAPL,-2.19984,10937.80016,0.4629204333387982
2024-05-16 09:30:00,AAPL,-2.19984,10988.20016,0.4607873545204644
2024-05-17 09:30:00,AAPL,-2.19984,11038.60016,0.45867384345135154
2024-05-18 09:30:00,AAPL,-2.19984,11089.00016,0.45657963210437025
2024-05-19 09:30:00,AAPL,-2.19984,11139.40016,0.45450445732519995
